time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation (inch),cloud_cover (%)
2018-02-03T12:00,13.3,44,-4.8,0,0
2018-02-03T13:00,16.2,43,-2.5,0,0
2018-02-03T14:00,19.1,40,-1.1,0,0
2018-02-03T15:00,21,40,0.4,0,47
2018-02-03T16:00,22.5,40,2,0,97
2018-02-03T17:00,23.2,43,4.1,0,100
2018-02-03T18:00,21.7,51,6.5,0,100
2018-02-03T19:00,20,57,7.2,0,53
2018-02-03T20:00,20.1,58,7.8,0,3
2018-02-03T21:00,18.7,60,7.2,0,28
2018-02-03T22:00,20.1,59,7.9,0,28
2018-02-03T23:00,20.6,58,8.2,0,8
2018-02-04T00:00,20.6,62,9.8,0,40
2018-02-04T01:00,21.1,67,12.1,0,55
2018-02-04T02:00,20.8,70,12.7,0,60
2018-02-04T03:00,22.5,70,14.1,0,73
2018-02-04T04:00,24.2,71,16.1,0.004,95
2018-02-04T05:00,24.7,72,16.9,0.004,88
2018-02-04T06:00,25.6,70,17.4,0.004,88
2018-02-04T07:00,27,68,17.8,0,59
2018-02-04T08:00,27.8,72,20.1,0,82
2018-02-04T09:00,29.5,73,22,0.004,85
2018-02-04T10:00,31.6,74,24.2,0.004,89
2018-02-04T11:00,33,74,25.6,0.008,90
2018-02-04T12:00,34.4,69,25.1,0.008,88
2018-02-04T13:00,36.7,67,26.6,0,82
2018-02-04T14:00,38.2,75,30.9,0.004,100
2018-02-04T15:00,35.6,100,35.5,0.039,100
2018-02-04T16:00,35.3,100,35.3,0.067,100
2018-02-04T17:00,35.5,99,35.3,0.055,100
2018-02-04T18:00,36.8,99,36.6,0.024,100
2018-02-04T19:00,39.5,99,39.2,0.039,100
2018-02-04T20:00,40.1,100,40,0.024,100
2018-02-04T21:00,40.4,99,40.2,0.024,100
2018-02-04T22:00,40.4,99,40.2,0.035,100
2018-02-04T23:00,40,100,40,0.047,100
2018-02-05T00:00,39.3,100,39.2,0.063,100
2018-02-05T01:00,39.3,100,39.2,0.075,100
2018-02-05T02:00,35.9,100,35.9,0.083,100
2018-02-05T03:00,35.8,100,35.7,0.106,100
2018-02-05T04:00,38.2,100,38.2,0.055,100
2018-02-05T05:00,38.3,100,38.3,0.008,100
2018-02-05T06:00,37.3,100,37.3,0.004,100
2018-02-05T07:00,36.9,100,36.9,0,100
2018-02-05T08:00,37.5,97,36.6,0,100
2018-02-05T09:00,37.5,93,35.6,0,57
2018-02-05T10:00,38.8,83,34,0,64
2018-02-05T11:00,39.8,74,32,0,59
2018-02-05T12:00,39.8,69,30.5,0,69
2018-02-05T13:00,37.9,47,19.3,0,0
2018-02-05T14:00,35.6,44,15.7,0,9
2018-02-05T15:00,31.7,40,10.1,0,2
2018-02-05T16:00,29.5,32,3.1,0,0
2018-02-05T17:00,27.4,31,0.7,0,0
2018-02-05T18:00,23.7,35,0,0,0
2018-02-05T19:00,21.6,41,1.4,0,0
2018-02-05T20:00,21.6,46,4.1,0,0
2018-02-05T21:00,21.1,48,4.4,0,0
2018-02-05T22:00,19.5,50,3.7,0,0
2018-02-05T23:00,18.4,51,3.2,0,0
2018-02-06T00:00,17.4,52,2.6,0,0
2018-02-06T01:00,16.7,52,2.3,0,0
2018-02-06T02:00,16.2,54,2.5,0,2
2018-02-06T03:00,16,55,2.5,0,54
2018-02-06T04:00,16.7,52,2.2,0,65
2018-02-06T05:00,17.1,50,1.4,0,81
2018-02-06T06:00,17.7,46,0.6,0,89
2018-02-06T07:00,18.1,46,0.8,0,75
2018-02-06T08:00,17.6,59,5.8,0,87
2018-02-06T09:00,19.9,48,3.4,0,88
2018-02-06T10:00,21.6,51,6,0.004,90
2018-02-06T11:00,23,54,9,0.008,88
2018-02-06T12:00,24.8,53,10,0.008,47
2018-02-06T13:00,28.1,48,10.7,0,3
2018-02-06T14:00,30.1,45,11.5,0,0
2018-02-06T15:00,32.4,41,11.2,0,4
2018-02-06T16:00,33.5,41,12.1,0,4
2018-02-06T17:00,33.4,44,13.9,0,63
2018-02-06T18:00,29.9,55,15.7,0,69
2018-02-06T19:00,27.9,58,14.9,0,76
2018-02-06T20:00,25.2,60,13.4,0,2
2018-02-06T21:00,24.6,61,13,0,0
2018-02-06T22:00,23.6,61,12.2,0,0
2018-02-06T23:00,22.6,62,11.6,0,0
2018-02-07T00:00,21.3,65,11.3,0,23
2018-02-07T01:00,20.6,67,11.3,0,30
2018-02-07T02:00,20.2,68,11.3,0,30
2018-02-07T03:00,20.2,68,11.2,0,14
2018-02-07T04:00,19,69,10.5,0,0
2018-02-07T05:00,19.2,68,10.4,0,18
2018-02-07T06:00,19.8,69,11.4,0,27
2018-02-07T07:00,20.6,70,12.3,0,87
2018-02-07T08:00,20.2,68,11.4,0,100
2018-02-07T09:00,22.8,64,12.5,0,100
2018-02-07T10:00,23.7,62,12.6,0,100
2018-02-07T11:00,27.4,66,17.6,0,100
2018-02-07T12:00,33,67,23.1,0.004,100
2018-02-07T13:00,35.7,64,24.6,0.008,100
2018-02-07T14:00,33.8,82,28.9,0.039,100
2018-02-07T15:00,32.9,93,31,0.098,100
2018-02-07T16:00,33.2,97,32.5,0.13,100
2018-02-07T17:00,33.8,100,33.8,0.134,100
2018-02-07T18:00,34.2,99,33.9,0.146,100
2018-02-07T19:00,34.4,99,34.1,0.11,100
2018-02-07T20:00,34.7,100,34.7,0.102,100
2018-02-07T21:00,25.5,88,22.4,0.071,100
2018-02-07T22:00,23.4,86,19.8,0.016,98
2018-02-07T23:00,22.6,84,18.4,0.012,84
2018-02-08T00:00,22.1,84,17.9,0.004,85
2018-02-08T01:00,22.7,82,17.9,0,100
2018-02-08T02:00,23.5,81,18.4,0,54
2018-02-08T03:00,23.8,77,17.8,0,30
2018-02-08T04:00,23.2,74,16.1,0,16
2018-02-08T05:00,21.4,71,13.3,0,1
2018-02-08T06:00,20.1,66,10.5,0,0
2018-02-08T07:00,18.9,66,9.3,0,0
2018-02-08T08:00,18.9,68,10.2,0,0
2018-02-08T09:00,18.8,66,9.4,0,0
2018-02-08T10:00,20.5,57,7.8,0,0
2018-02-08T11:00,21.7,52,6.7,0,0
2018-02-08T12:00,23.2,48,6.6,0,0
2018-02-08T13:00,24.7,45,6.3,0,14
2018-02-08T14:00,25.8,43,6.3,0,32
2018-02-08T15:00,26.4,43,6.7,0,0
2018-02-08T16:00,25.8,45,7.4,0,12
2018-02-08T17:00,22.3,55,8.5,0,11
2018-02-08T18:00,22.1,64,11.9,0,8
2018-02-08T19:00,19.3,66,9.7,0,2
2018-02-08T20:00,16,77,10.2,0,13
2018-02-08T21:00,14.1,81,9.3,0,16
2018-02-08T22:00,11.9,75,5.6,0,46
2018-02-08T23:00,10.8,75,4.3,0,44
2018-02-09T00:00,9,75,2.8,0,11
2018-02-09T01:00,7.6,75,1.3,0,0
2018-02-09T02:00,9.4,69,1.3,0,0
2018-02-09T03:00,10,69,1.9,0,1
2018-02-09T04:00,10.1,72,3,0,3
2018-02-09T05:00,10.7,75,4.3,0,0
2018-02-09T06:00,11.4,76,5.2,0,0
2018-02-09T07:00,12,76,5.9,0,0
2018-02-09T08:00,12,78,6.4,0,0
2018-02-09T09:00,13,72,5.8,0,0
2018-02-09T10:00,17.7,61,6.4,0,0
2018-02-09T11:00,22,50,6.4,0,78
2018-02-09T12:00,23.8,47,6.3,0,77
2018-02-09T13:00,25.6,43,6,0,29
2018-02-09T14:00,26.5,42,6.3,0,28
2018-02-09T15:00,27.4,42,7.3,0,75
2018-02-09T16:00,27.7,44,8.5,0,31
2018-02-09T17:00,27.6,50,11.2,0,60
2018-02-09T18:00,25.3,61,13.8,0,84
2018-02-09T19:00,23.8,65,13.9,0,83
2018-02-09T20:00,22,72,14.2,0,42
2018-02-09T21:00,19.5,74,12.6,0,77
2018-02-09T22:00,19.1,73,11.7,0,90
2018-02-09T23:00,19.2,72,11.7,0,91
2018-02-10T00:00,19.3,72,11.9,0.004,100
2018-02-10T01:00,23.5,74,16.3,0.008,100
2018-02-10T02:00,24.9,83,20.6,0.02,96
2018-02-10T03:00,26.4,85,22.6,0.008,100
2018-02-10T04:00,27.9,87,24.6,0.008,100
2018-02-10T05:00,30,87,26.6,0.004,100
2018-02-10T06:00,31.4,87,28.1,0.004,100
2018-02-10T07:00,32,87,28.6,0.004,100
2018-02-10T08:00,32.1,90,29.4,0,100
2018-02-10T09:00,32.5,89,29.7,0.004,95
2018-02-10T10:00,34.6,85,30.6,0.004,91
2018-02-10T11:00,36.4,83,31.8,0,89
2018-02-10T12:00,39,80,33.4,0,91
2018-02-10T13:00,40.3,80,34.7,0,94
2018-02-10T14:00,41.2,80,35.5,0,87
2018-02-10T15:00,43,78,36.7,0,63
2018-02-10T16:00,44.5,78,38.2,0,45
2018-02-10T17:00,43.6,83,38.9,0,64
2018-02-10T18:00,41.8,89,38.8,0,100
2018-02-10T19:00,42.4,88,39.1,0,100
2018-02-10T20:00,40.1,91,37.6,0,100
2018-02-10T21:00,40,93,38,0,100
2018-02-10T22:00,37.9,100,37.8,0.004,100
2018-02-10T23:00,34.1,100,34.1,0.008,100
2018-02-11T00:00,33.9,100,33.9,0.043,100
2018-02-11T01:00,33.8,100,33.8,0.059,100
2018-02-11T02:00,34.1,100,34.1,0.043,100
2018-02-11T03:00,37,100,36.9,0.004,100
2018-02-11T04:00,36.4,99,36.2,0.004,100
2018-02-11T05:00,35.5,99,35.4,0.012,100
2018-02-11T06:00,34.6,99,34.4,0.008,100
2018-02-11T07:00,33.9,99,33.7,0.004,100
2018-02-11T08:00,34,99,33.8,0.004,100
2018-02-11T09:00,33.9,99,33.7,0.012,100
2018-02-11T10:00,34.4,99,34.2,0.012,100
2018-02-11T11:00,35.1,99,34.8,0.008,100
2018-02-11T12:00,35.5,99,35.2,0.008,100
2018-02-11T13:00,35.9,99,35.5,0.012,100
2018-02-11T14:00,36,99,35.8,0.024,100
2018-02-11T15:00,36,99,35.7,0.055,100
2018-02-11T16:00,35.8,100,35.7,0.043,100
2018-02-11T17:00,36,99,35.8,0.047,100
2018-02-11T18:00,36.7,100,36.7,0.071,100
2018-02-11T19:00,36.5,100,36.5,0.059,100
2018-02-11T20:00,33.4,100,33.4,0.031,100
2018-02-11T21:00,32.8,100,32.7,0.004,100
2018-02-11T22:00,33.2,96,32.3,0,100
2018-02-11T23:00,32.9,96,31.9,0,100
2018-02-12T00:00,32.9,95,31.8,0,100
2018-02-12T01:00,33.6,95,32.2,0,100
2018-02-12T02:00,34.6,97,33.9,0,100
2018-02-12T03:00,36.6,97,35.8,0,100
2018-02-12T04:00,37.7,97,37,0,100
2018-02-12T05:00,39.6,95,38.2,0,79
2018-02-12T06:00,40.9,90,38.2,0,85
2018-02-12T07:00,42,85,37.7,0,29
2018-02-12T08:00,38.3,87,34.7,0,25
2018-02-12T09:00,38.5,79,32.6,0,26
2018-02-12T10:00,39.1,53,23.7,0,59
2018-02-12T11:00,38.9,41,17.4,0,88
2018-02-12T12:00,36.3,44,16.6,0,67
2018-02-12T13:00,36.8,40,14.7,0,67
2018-02-12T14:00,37.8,36,13.5,0,55
2018-02-12T15:00,37.7,34,12.1,0,3
2018-02-12T16:00,37.3,34,11.8,0,4
2018-02-12T17:00,35.5,39,12.8,0,0
2018-02-12T18:00,30.5,51,14.4,0,1
2018-02-12T19:00,27.5,55,13.7,0,0
2018-02-12T20:00,28.1,55,13.9,0,4
2018-02-12T21:00,27.8,52,12.2,0,0
2018-02-12T22:00,25.6,57,12.7,0,0
2018-02-12T23:00,23,68,14.1,0,3
2018-02-13T00:00,21.2,73,13.9,0,5
2018-02-13T01:00,20,74,13,0,2
2018-02-13T02:00,19.2,73,12,0,0
2018-02-13T03:00,18.2,73,10.9,0,8
2018-02-13T04:00,16.9,73,9.6,0,23
2018-02-13T05:00,16,72,8.7,0,3
2018-02-13T06:00,15,72,7.7,0,0
2018-02-13T07:00,15,67,6.1,0,27
2018-02-13T08:00,15.7,58,3.4,0,8
2018-02-13T09:00,18,49,2.2,0,3
2018-02-13T10:00,20.2,43,1.3,0,22
2018-02-13T11:00,22.2,40,1.8,0,18
2018-02-13T12:00,24.1,41,4,0,12
2018-02-13T13:00,25.8,41,5.4,0,9
2018-02-13T14:00,27.3,39,5.7,0,0
2018-02-13T15:00,28.1,40,6.7,0,26
2018-02-13T16:00,27.5,47,10,0,11
2018-02-13T17:00,25.6,60,13.7,0,2
2018-02-13T18:00,23,69,14.3,0,3
2018-02-13T19:00,22.9,70,14.7,0,26
2018-02-13T20:00,24.1,71,16.1,0,44
2018-02-13T21:00,23.9,73,16.6,0,56
2018-02-13T22:00,24.7,73,17.3,0,26
2018-02-13T23:00,24.9,73,17.4,0,90
2018-02-14T00:00,26.8,68,17.5,0,51
2018-02-14T01:00,26.9,69,18,0,50
2018-02-14T02:00,26.6,66,16.9,0,27
2018-02-14T03:00,25.4,67,16.1,0,41
2018-02-14T04:00,25.4,66,15.6,0,52
2018-02-14T05:00,25.7,66,16,0,15
2018-02-14T06:00,24.8,71,16.8,0,20
2018-02-14T07:00,25.2,75,18.4,0,41
2018-02-14T08:00,26.4,79,20.7,0,0
2018-02-14T09:00,28.5,76,22,0,17
2018-02-14T10:00,32.2,70,23.6,0,61
2018-02-14T11:00,34.9,66,24.8,0,50
2018-02-14T12:00,37.9,62,25.9,0,15
2018-02-14T13:00,41.9,57,27.7,0,3
2018-02-14T14:00,44.8,54,29.3,0,13
2018-02-14T15:00,46.3,54,30.7,0,4
2018-02-14T16:00,46.5,56,31.7,0,4
2018-02-14T17:00,44.5,62,32.3,0,1
2018-02-14T18:00,39,75,31.9,0,0
2018-02-14T19:00,36.2,78,30.1,0,0
2018-02-14T20:00,34,82,29.2,0,0
2018-02-14T21:00,33.8,83,29.2,0,0
2018-02-14T22:00,33.2,85,29.2,0,0
2018-02-14T23:00,32.7,86,28.9,0,0
2018-02-15T00:00,32.8,86,29,0,0
2018-02-15T01:00,32.2,88,29.1,0,0
2018-02-15T02:00,31.5,90,29,0,0
2018-02-15T03:00,31,92,29,0,0
2018-02-15T04:00,30.5,93,28.7,0,0
2018-02-15T05:00,29.8,93,28.1,0,50
2018-02-15T06:00,31.5,91,29.2,0,11
2018-02-15T07:00,30.6,91,28.2,0,3
2018-02-15T08:00,26.3,92,24.2,0,1
2018-02-15T09:00,30.7,87,27.4,0,20
2018-02-15T10:00,35.5,78,29.3,0,13
2018-02-15T11:00,40.2,68,30.4,0,34
2018-02-15T12:00,42.1,67,31.9,0,53
2018-02-15T13:00,44.6,64,33.2,0,78
2018-02-15T14:00,45,66,34.3,0,42
2018-02-15T15:00,44.4,71,35.7,0,47
2018-02-15T16:00,44.8,74,37.2,0,36
2018-02-15T17:00,43.6,84,39.2,0,40
2018-02-15T18:00,42.7,92,40.5,0,34
2018-02-15T19:00,42.7,96,41.7,0,33
2018-02-15T20:00,42,97,41.2,0,11
2018-02-15T21:00,41.6,97,40.7,0,61
2018-02-15T22:00,41.5,97,40.7,0,61
2018-02-15T23:00,41.9,96,40.9,0,24
2018-02-16T00:00,41.7,96,40.6,0,30
2018-02-16T01:00,41.2,96,40.1,0,46
2018-02-16T02:00,40.5,96,39.3,0,65
2018-02-16T03:00,40.2,96,39.1,0,76
2018-02-16T04:00,40,96,39,0,100
2018-02-16T05:00,40.1,96,39.1,0,91
2018-02-16T06:00,37.1,100,37.1,0.008,92
2018-02-16T07:00,34.3,100,34.3,0.012,89
2018-02-16T08:00,38.5,96,37.5,0.02,76
2018-02-16T09:00,40,98,39.3,0,47
2018-02-16T10:00,41.1,98,40.6,0,86
2018-02-16T11:00,42.6,97,41.8,0,70
2018-02-16T12:00,44.5,93,42.6,0,57
2018-02-16T13:00,46,84,41.5,0,54
2018-02-16T14:00,48.6,78,42,0,42
2018-02-16T15:00,49.4,65,38.2,0,100
2018-02-16T16:00,48.3,61,35.4,0,100
2018-02-16T17:00,46.1,58,32.1,0,66
2018-02-16T18:00,42.7,66,32,0,62
2018-02-16T19:00,40,74,32.3,0.004,68
2018-02-16T20:00,36.7,80,31.1,0,1
2018-02-16T21:00,33.7,70,24.8,0,0
2018-02-16T22:00,31.6,66,21.5,0,0
2018-02-16T23:00,29.9,62,18.4,0,0
2018-02-17T00:00,27.9,61,16.2,0,14
2018-02-17T01:00,26.4,62,14.9,0,3
2018-02-17T02:00,24.9,64,14.3,0,1
2018-02-17T03:00,23.8,66,14,0,4
2018-02-17T04:00,22.5,68,13.7,0,6
2018-02-17T05:00,21.6,70,13.2,0,0
2018-02-17T06:00,21.1,68,12.1,0,0
2018-02-17T07:00,20.4,65,10.6,0,0
2018-02-17T08:00,20.2,51,5.1,0,0
2018-02-17T09:00,23,48,6.1,0,0
2018-02-17T10:00,25.5,47,8,0,0
2018-02-17T11:00,27.7,44,8.8,0,0
2018-02-17T12:00,29.7,42,9.6,0,0
2018-02-17T13:00,30.9,44,11.4,0,29
2018-02-17T14:00,30.1,51,14,0,29
2018-02-17T15:00,30.4,50,13.8,0,24
2018-02-17T16:00,30.8,56,17.1,0,39
2018-02-17T17:00,30.8,59,18.1,0,47
2018-02-17T18:00,30.4,63,19.2,0,58
2018-02-17T19:00,31.1,64,20.3,0,77
2018-02-17T20:00,31.7,68,22.2,0,89
2018-02-17T21:00,32.9,66,22.8,0,100
2018-02-17T22:00,33.7,71,25.2,0.004,100
2018-02-17T23:00,32.9,82,28.1,0.008,100
2018-02-18T00:00,32.7,88,29.4,0.028,100
2018-02-18T01:00,32.8,90,30.3,0.047,100
2018-02-18T02:00,32.7,94,31.2,0.051,100
2018-02-18T03:00,32.8,98,32.3,0.059,100
2018-02-18T04:00,32.8,100,32.8,0.079,100
2018-02-18T05:00,32.5,100,32.4,0.091,100
2018-02-18T06:00,31.1,95,29.9,0.083,100
2018-02-18T07:00,29.3,93,27.6,0.059,100
2018-02-18T08:00,29.6,92,27.5,0.047,90
2018-02-18T09:00,29.7,86,26.1,0.012,59
2018-02-18T10:00,32.4,72,24.4,0,0
2018-02-18T11:00,34.7,59,22,0,0
2018-02-18T12:00,36.7,53,21.1,0,0
2018-02-18T13:00,37.8,46,18.6,0,0
2018-02-18T14:00,38.1,46,19.2,0,0
2018-02-18T15:00,38.9,45,19.5,0,2
2018-02-18T16:00,39.6,45,19.9,0,31
2018-02-18T17:00,35.5,62,23.7,0,8
2018-02-18T18:00,33.4,64,22.6,0,4
2018-02-18T19:00,30.3,73,22.7,0,13
2018-02-18T20:00,30.1,77,23.8,0,13
2018-02-18T21:00,23.4,82,18.6,0,0
2018-02-18T22:00,20.2,82,15.7,0,0
2018-02-18T23:00,18.3,82,13.8,0,0
2018-02-19T00:00,23.4,75,16.6,0,0
2018-02-19T01:00,21.1,76,14.8,0,16
2018-02-19T02:00,18.4,78,12.8,0,0
2018-02-19T03:00,17.7,80,12.5,0,0
2018-02-19T04:00,16.6,80,11.5,0,1
2018-02-19T05:00,18.3,80,13,0,6
2018-02-19T06:00,20.5,82,16,0,11
2018-02-19T07:00,24,84,19.9,0,20
2018-02-19T08:00,22.6,79,16.9,0,14
2018-02-19T09:00,26.5,79,21.1,0,0
2018-02-19T10:00,32.9,76,26.1,0,6
2018-02-19T11:00,36.7,64,25.6,0,26
2018-02-19T12:00,38.7,58,25.1,0,25
2018-02-19T13:00,39.6,60,26.8,0,12
2018-02-19T14:00,40,65,29.1,0,2
2018-02-19T15:00,41.1,70,31.9,0,14
2018-02-19T16:00,41.8,72,33.4,0,29
2018-02-19T17:00,41.2,76,34.4,0,34
2018-02-19T18:00,40.8,81,35.4,0,100
2018-02-19T19:00,41.4,83,36.6,0,100
2018-02-19T20:00,40.6,87,37.2,0.008,100
2018-02-19T21:00,39,99,38.7,0.004,100
2018-02-19T22:00,38.6,99,38.4,0.012,100
2018-02-19T23:00,39.1,99,38.9,0.028,100
2018-02-20T00:00,39.7,100,39.6,0.004,100
2018-02-20T01:00,39.4,100,39.3,0.004,76
2018-02-20T02:00,40,100,40,0.004,100
2018-02-20T03:00,40.5,100,40.5,0,98
2018-02-20T04:00,40.2,100,40.2,0,100
2018-02-20T05:00,40.7,100,40.7,0.008,100
2018-02-20T06:00,41.3,100,41.3,0.035,100
2018-02-20T07:00,39.3,100,39.3,0.012,100
2018-02-20T08:00,38.1,99,37.7,0.004,79
2018-02-20T09:00,39.1,99,38.9,0,88
2018-02-20T10:00,41.7,96,40.6,0,100
2018-02-20T11:00,42.6,95,41.2,0,100
2018-02-20T12:00,43.9,93,41.9,0,100
2018-02-20T13:00,46.4,87,42.8,0,100
2018-02-20T14:00,45.4,88,42.2,0,100
2018-02-20T15:00,44.1,91,41.8,0,100
2018-02-20T16:00,44.7,91,42.3,0,100
2018-02-20T17:00,43.1,93,41.3,0,100
2018-02-20T18:00,41.4,98,40.8,0,100
2018-02-20T19:00,41.3,99,41,0,100
2018-02-20T20:00,39.2,97,38.3,0,100
2018-02-20T21:00,39.5,97,38.6,0,100
2018-02-20T22:00,38.7,99,38.3,0,100
2018-02-20T23:00,38.4,99,38.1,0,100
2018-02-21T00:00,37.6,98,37.2,0,100
2018-02-21T01:00,38.1,98,37.4,0,100
2018-02-21T02:00,37.9,98,37.4,0,100
2018-02-21T03:00,38.2,99,38,0,100
2018-02-21T04:00,39.6,99,39.4,0,90
2018-02-21T05:00,41.8,99,41.6,0,90
2018-02-21T06:00,44.6,99,44.5,0,90
2018-02-21T07:00,46.9,99,46.7,0,80
2018-02-21T08:00,44.8,100,44.7,0,100
2018-02-21T09:00,47.6,100,47.6,0,100
2018-02-21T10:00,51.4,97,50.5,0,87
2018-02-21T11:00,54.9,92,52.6,0,50
2018-02-21T12:00,59.5,85,54.9,0,41
2018-02-21T13:00,62.7,78,55.8,0,31
2018-02-21T14:00,66.2,71,56.5,0,31
2018-02-21T15:00,65.5,76,57.7,0,27
2018-02-21T16:00,65.9,73,57.1,0,25
2018-02-21T17:00,65.2,73,56.4,0,22
2018-02-21T18:00,62.3,79,55.7,0,77
2018-02-21T19:00,62,75,53.8,0,100
2018-02-21T20:00,58.2,68,47.6,0,100
2018-02-21T21:00,54,69,44.1,0,76
2018-02-21T22:00,50.4,70,40.9,0,77
2018-02-21T23:00,47.6,71,38.5,0,25
2018-02-22T00:00,43.4,77,36.7,0,48
2018-02-22T01:00,40.5,69,31,0,70
2018-02-22T02:00,39.8,56,25.6,0,75
2018-02-22T03:00,38.2,54,23,0,73
2018-02-22T04:00,36.6,54,21.6,0,70
2018-02-22T05:00,34.6,56,20.3,0,56
2018-02-22T06:00,33.6,55,19.3,0,53
2018-02-22T07:00,32.4,56,18.4,0,76
2018-02-22T08:00,34.1,52,18.2,0,88
2018-02-22T09:00,33.8,49,16.6,0,55
2018-02-22T10:00,34.5,46,15.9,0,53
2018-02-22T11:00,37.1,40,15.2,0,59
2018-02-22T12:00,37.4,37,13.6,0,58
2018-02-22T13:00,36.5,39,13.8,0,88
2018-02-22T14:00,36.9,38,13.5,0,89
2018-02-22T15:00,36.2,41,14.5,0,90
2018-02-22T16:00,35.1,46,16.4,0.004,86
2018-02-22T17:00,34.4,50,17.7,0.008,89
2018-02-22T18:00,33.5,55,19.2,0.004,86
2018-02-22T19:00,32.8,58,19.8,0.004,90
2018-02-22T20:00,31.9,68,22.6,0,37
2018-02-22T21:00,29.8,73,22.1,0,7
2018-02-22T22:00,28.6,68,19.4,0,1
2018-02-22T23:00,27.7,57,14.5,0,0
2018-02-23T00:00,26.7,57,13.4,0,1
2018-02-23T01:00,26.5,56,12.8,0,23
2018-02-23T02:00,26.2,57,13.1,0,29
2018-02-23T03:00,25.8,61,14.4,0,28
2018-02-23T04:00,25.5,66,15.7,0,24
2018-02-23T05:00,24.7,68,15.7,0,28
2018-02-23T06:00,24.4,67,14.8,0,27
2018-02-23T07:00,24.1,63,13.5,0,4
2018-02-23T08:00,24.7,61,13.2,0,17
2018-02-23T09:00,26.9,55,12.8,0,12
2018-02-23T10:00,29.2,55,15,0,23
2018-02-23T11:00,31.3,60,19.1,0,32
2018-02-23T12:00,32.4,65,21.9,0,45
2018-02-23T13:00,34.6,60,22,0,79
2018-02-23T14:00,35.2,58,22,0,72
2018-02-23T15:00,35.8,58,22.5,0,90
2018-02-23T16:00,35.8,62,23.9,0,100
2018-02-23T17:00,34,79,28.2,0.024,100
2018-02-23T18:00,33.9,90,31.2,0.016,100
2018-02-23T19:00,34.3,87,31,0.008,100
2018-02-23T20:00,34.5,94,32.9,0.02,100
2018-02-23T21:00,34.4,100,34.3,0.028,100
2018-02-23T22:00,34.6,100,34.6,0.02,100
2018-02-23T23:00,34.6,100,34.6,0.008,100
2018-02-24T00:00,34.7,98,34.1,0,100
2018-02-24T01:00,34.9,98,34.5,0,100
2018-02-24T02:00,35.5,98,34.9,0,100
2018-02-24T03:00,36.4,98,35.7,0,100
2018-02-24T04:00,36.5,98,35.9,0,100
2018-02-24T05:00,38.4,96,37.4,0,100
2018-02-24T06:00,39.1,97,38.2,0,100
2018-02-24T07:00,39.8,96,38.6,0,63
2018-02-24T08:00,38,96,36.8,0,32
2018-02-24T09:00,40,91,37.5,0,21
2018-02-24T10:00,44.1,75,36.8,0,14
2018-02-24T11:00,47.4,52,30.9,0,17
2018-02-24T12:00,48.3,47,29,0,60
2018-02-24T13:00,48.1,48,29.4,0,54
2018-02-24T14:00,48.8,47,29.2,0,78
2018-02-24T15:00,47.4,49,29.1,0,33
2018-02-24T16:00,46.1,52,29.2,0,69
2018-02-24T17:00,44.1,58,30.1,0,83
2018-02-24T18:00,40.5,65,29.8,0,58
2018-02-24T19:00,37.4,70,28.7,0,52
2018-02-24T20:00,36.9,66,26.7,0,30
2018-02-24T21:00,36.6,64,25.7,0,0
2018-02-24T22:00,34.3,67,24.5,0,0
2018-02-24T23:00,32.4,71,24.2,0,0
2018-02-25T00:00,30.9,75,24,0,30
2018-02-25T01:00,30.1,78,23.9,0,30
2018-02-25T02:00,29.5,79,23.9,0,30
2018-02-25T03:00,30.1,77,23.8,0,30
2018-02-25T04:00,29.9,72,21.9,0,30
2018-02-25T05:00,29.4,70,20.7,0,30
2018-02-25T06:00,29.2,68,19.8,0,34
2018-02-25T07:00,29.7,70,21,0,92
2018-02-25T08:00,32.4,74,24.9,0,100
2018-02-25T09:00,33.9,75,26.9,0,100
2018-02-25T10:00,36.1,72,28,0.008,100
2018-02-25T11:00,36.4,77,29.9,0.028,100
2018-02-25T12:00,35.3,90,32.7,0.055,100
2018-02-25T13:00,34.7,94,33.3,0.075,100
2018-02-25T14:00,34.9,98,34.4,0.067,100
2018-02-25T15:00,35,100,35,0.059,100
2018-02-25T16:00,34.7,100,34.7,0.051,100
2018-02-25T17:00,35.5,100,35.5,0.031,100
2018-02-25T18:00,36.4,99,36.3,0.02,100
2018-02-25T19:00,36.9,99,36.7,0.031,100
2018-02-25T20:00,38.2,92,36.1,0.012,100
2018-02-25T21:00,38.2,94,36.8,0,100
2018-02-25T22:00,38,96,36.8,0.004,100
2018-02-25T23:00,37.4,98,36.8,0,100
2018-02-26T00:00,36.4,99,36.1,0,100
2018-02-26T01:00,35.7,98,35.3,0,100
2018-02-26T02:00,35.2,98,34.7,0,100
2018-02-26T03:00,34.2,98,33.7,0,100
2018-02-26T04:00,33.8,99,33.5,0,100
2018-02-26T05:00,33.1,98,32.6,0,100
2018-02-26T06:00,33,98,32.4,0,50
2018-02-26T07:00,32.9,97,32.1,0,57
2018-02-26T08:00,33.7,97,32.9,0,89
2018-02-26T09:00,36.4,96,35.3,0,58
2018-02-26T10:00,40.1,84,35.8,0,90
2018-02-26T11:00,43.6,76,36.6,0,30
2018-02-26T12:00,47.1,57,32.5,0,29
2018-02-26T13:00,48.7,47,29.4,0,60
2018-02-26T14:00,49,46,29.2,0,15
2018-02-26T15:00,49.5,42,27.6,0,7
